Sec,Ticks,msg_type,Channel,Notes,Velocities,Note_Lengths,Tempo,mean_velocity,diff_velocity,Dynamic,accent
24.039583333333383,0.0,['note_on'],0.0,[73],[60],0.0020833333333333,60.0,0.0,60.0,p,0
24.04375000000005,0.0041666666666666,['note_on'],0.0,[71],[0],0.0041666666666666,60.0,-60.0,0.0,ppp,0
24.077083333333388,0.0,['note_on'],0.0,[71],[0],0.0020833333333333,60.0,0.0,0.0,ppp,0
24.356250000000053,0.2791666666666667,['note_on'],0.0,[50],[0],0.2791666666666667,60.0,0.0,0.0,ppp,0
24.358333333333388,0.0020833333333333,['note_on'],0.0,[50],[0],0.0020833333333333,60.0,0.0,0.0,ppp,0
24.44166666666672,0.0,"['note_on', 'note_on']",0.0,"[73, 73]","[0, 0]",0.0833333333333333,60.0,0.0,0.0,ppp,0
24.47916666666672,0.0,"['note_on', 'note_on']",0.0,"[57, 57]","[40, 40]",0.0375,60.0,40.0,40.0,pp,0
25.00625000000005,0.0,"['note_on', 'note_on']",0.0,"[62, 62]","[59, 59]",0.5270833333333333,60.0,19.0,59.0,p,0
25.110416666666723,0.1041666666666666,['note_on'],0.0,[57],[0],0.1041666666666666,60.0,-59.0,0.0,ppp,0
25.112500000000058,0.0020833333333333,['note_on'],0.0,[57],[0],0.0020833333333333,60.0,0.0,0.0,ppp,0
25.354166666666725,0.0,"['note_on', 'note_on']",0.0,"[62, 62]","[0, 0]",0.2416666666666666,60.0,0.0,0.0,ppp,0
25.51250000000006,0.0,"['note_on', 'note_on']",0.0,"[73, 73]","[51, 51]",0.1583333333333333,60.0,51.0,51.0,p,0
25.73541666666673,0.2229166666666666,['note_on'],0.0,[74],[44],0.2229166666666666,60.0,-7.0,44.0,pp,0
25.73750000000006,0.0020833333333333,['note_on'],0.0,[74],[44],0.0020833333333333,60.0,0.0,44.0,pp,0
26.002083333333395,0.0,"['note_on', 'note_on']",0.0,"[73, 73]","[0, 0]",0.0375,60.0,-44.0,0.0,ppp,0
26.014583333333395,0.0,"['note_on', 'note_on']",0.0,"[76, 76]","[59, 59]",0.0125,60.0,59.0,59.0,p,0
26.033333333333395,0.0,"['note_on', 'note_on']",0.0,"[45, 45]","[44, 44]",0.01875,60.0,-15.0,44.0,pp,0
26.131250000000065,0.0020833333333333,"['note_on', 'note_on']",0.0,"[74, 74]","[0, 0]",0.0395833333333333,60.0,-44.0,0.0,ppp,0
26.470833333333395,0.0,"['note_on', 'note_on']",0.0,"[45, 45]","[0, 0]",0.3395833333333333,60.0,0.0,0.0,ppp,0
26.4895833333334,0.0,"['note_on', 'note_on']",0.0,"[52, 52]","[38, 38]",0.01875,60.0,38.0,38.0,pp,0
26.9645833333334,0.0,"['note_on', 'note_on']",0.0,"[57, 57]","[46, 46]",0.475,60.0,8.0,46.0,pp,0
26.9770833333334,0.0,"['note_on', 'note_on']",0.0,"[52, 52]","[0, 0]",0.0125,60.0,-46.0,0.0,ppp,0
26.987500000000065,0.0104166666666666,['note_on'],0.0,[73],[68],0.0104166666666666,60.0,68.0,68.0,mp,0
26.9895833333334,0.0020833333333333,['note_on'],0.0,[73],[68],0.0020833333333333,60.0,0.0,68.0,mp,0
27.037500000000065,0.0,"['note_on', 'note_on']",0.0,"[76, 76]","[0, 0]",0.0479166666666666,60.0,-68.0,0.0,ppp,0
27.16041666666673,0.0,"['note_on', 'note_on']",0.0,"[57, 57]","[0, 0]",0.1229166666666666,60.0,0.0,0.0,ppp,0
27.4583333333334,0.2979166666666666,['note_on'],0.0,[74],[51],0.2979166666666666,60.0,51.0,51.0,p,0
27.46041666666673,0.0020833333333333,['note_on'],0.0,[74],[51],0.0020833333333333,60.0,0.0,51.0,p,0
27.4833333333334,0.0,"['note_on', 'note_on']",0.0,"[73, 73]","[0, 0]",0.0229166666666666,60.0,-51.0,0.0,ppp,0
27.7208333333334,0.2375,['note_on'],0.0,[73],[63],0.2375,60.0,63.0,63.0,mp,0
27.72291666666673,0.0020833333333333,['note_on'],0.0,[73],[63],0.0020833333333333,60.0,0.0,63.0,mp,0
