,msg_note,msg_velocity,tick,msg_channel,count,msg_type
16752,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16753,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16754,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16755,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16756,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16757,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16758,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16759,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16760,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16761,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16762,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16763,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16764,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16765,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16766,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16767,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16768,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16769,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16770,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16771,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16772,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16773,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16774,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16775,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16776,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16777,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16778,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16779,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16780,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16781,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16782,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16783,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16784,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16785,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16786,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16787,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16788,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16789,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16790,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16791,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16792,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16793,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16794,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16795,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16796,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16797,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16798,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16799,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16800,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16801,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16802,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16803,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16804,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16805,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16806,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16807,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16808,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16809,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16810,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16811,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16812,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16813,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16814,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16815,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16816,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16817,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16818,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16819,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16820,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16821,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16822,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16823,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16824,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16825,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16826,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16827,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16828,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16829,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16830,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16831,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16832,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16833,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16834,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16835,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16836,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16837,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16838,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16839,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16840,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16841,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16842,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16843,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16844,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16845,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16846,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16847,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16848,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16849,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16850,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16851,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16852,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16853,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16854,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16855,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16856,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16857,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16858,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16859,"[70, 68]","[73, 64]",16860,"[0, 0]",2,"['note_off', 'note_on']"
16860,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16861,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16862,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16863,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16864,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16865,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16866,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16867,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16868,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16869,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16870,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16871,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16872,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16873,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16874,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16875,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16876,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16877,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16878,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16879,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16880,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16881,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16882,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16883,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16884,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16885,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16886,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16887,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16888,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16889,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16890,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16891,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16892,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16893,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16894,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16895,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16896,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16897,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16898,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16899,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16900,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16901,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16902,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16903,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16904,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16905,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16906,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16907,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16908,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16909,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16910,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16911,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16912,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16913,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16914,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16915,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16916,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16917,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16918,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16919,"[68, 70]","[72, 64]",16920,"[0, 0]",2,"['note_off', 'note_on']"
16920,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16921,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16922,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16923,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16924,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16925,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16926,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16927,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16928,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16929,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16930,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16931,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16932,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16933,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16934,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16935,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16936,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16937,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16938,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16939,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16940,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16941,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16942,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16943,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16944,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16945,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16946,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16947,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16948,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16949,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16950,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16951,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16952,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16953,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16954,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16955,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16956,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16957,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16958,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16959,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16960,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16961,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16962,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16963,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16964,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16965,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16966,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16967,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16968,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16969,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16970,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16971,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16972,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16973,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16974,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16975,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16976,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16977,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16978,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16979,"[70, 67]","[80, 64]",16980,"[0, 0]",2,"['note_off', 'note_on']"
16980,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
16981,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
16982,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
16983,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
16984,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
16985,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
16986,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
16987,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
16988,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
16989,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
16990,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
16991,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
16992,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
16993,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
16994,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
16995,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
16996,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
16997,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
16998,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
16999,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17000,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17001,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17002,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17003,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17004,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17005,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17006,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17007,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17008,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17009,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17010,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17011,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17012,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17013,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17014,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17015,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17016,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17017,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17018,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17019,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17020,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17021,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17022,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17023,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17024,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17025,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17026,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17027,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17028,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17029,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17030,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17031,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17032,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17033,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17034,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17035,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17036,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17037,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17038,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17039,"[67, 79]","[45, 64]",17040,"[0, 0]",2,"['note_off', 'note_on']"
17040,"[79, 76]","[65, 64]",17340,"[0, 0]",2,"['note_off', 'note_on']"
17041,"[79, 76]","[65, 64]",17340,"[0, 0]",2,"['note_off', 'note_on']"
17042,"[79, 76]","[65, 64]",17340,"[0, 0]",2,"['note_off', 'note_on']"
17043,"[79, 76]","[65, 64]",17340,"[0, 0]",2,"['note_off', 'note_on']"
17044,"[79, 76]","[65, 64]",17340,"[0, 0]",2,"['note_off', 'note_on']"
17045,"[79, 76]","[65, 64]",17340,"[0, 0]",2,"['note_off', 'note_on']"
17046,"[79, 76]","[65, 64]",17340,"[0, 0]",2,"['note_off', 'note_on']"
17047,"[79, 76]","[65, 64]",17340,"[0, 0]",2,"['note_off', 'note_on']"
17048,"[79, 76]","[65, 64]",17340,"[0, 0]",2,"['note_off', 'note_on']"
17049,"[79, 76]","[65, 64]",17340,"[0, 0]",2,"['note_off', 'note_on']"
17050,"[79, 76]","[65, 64]",17340,"[0, 0]",2,"['note_off', 'note_on']"
17051,"[79, 76]","[65, 64]",17340,"[0, 0]",2,"['note_off', 'note_on']"
17052,"[79, 76]","[65, 64]",17340,"[0, 0]",2,"['note_off', 'note_on']"
17053,"[79, 76]","[65, 64]",17340,"[0, 0]",2,"['note_off', 'note_on']"
17054,"[79, 76]","[65, 64]",17340,"[0, 0]",2,"['note_off', 'note_on']"
17055,"[79, 76]","[65, 64]",17340,"[0, 0]",2,"['note_off', 'note_on']"
17056,"[79, 76]","[65, 64]",17340,"[0, 0]",2,"['note_off', 'note_on']"
17057,"[79, 76]","[65, 64]",17340,"[0, 0]",2,"['note_off', 'note_on']"
17058,"[79, 76]","[65, 64]",17340,"[0, 0]",2,"['note_off', 'note_on']"
17059,"[79, 76]","[65, 64]",17340,"[0, 0]",2,"['note_off', 'note_on']"
17060,"[79, 76]","[65, 64]",17340,"[0, 0]",2,"['note_off', 'note_on']"
17061,"[79, 76]","[65, 64]",17340,"[0, 0]",2,"['note_off', 'note_on']"
