,sec,msg_type,channel,note,velocity,new_octave,dynamic,accent,count,main_vol,depth,pedal,pan
235,23.5,"['note_on', 'note_on', 'note_off', 'note_off', 'note_off', 'note_off']","[0, 0, 0, 0, 0, 0]","[79, 79, 67, 67, 74, 74]","[53, 53, 0, 0, 0, 0]","[3, 4, 5]",ppp,0,6,0,0,0,0
236,23.6,[],[],[],[],"[3, 4, 5]",,0,0,0,0,0,0
237,23.7,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[67, 67, 79, 79]","[51, 51, 0, 0]","[3, 4]",ppp,0,4,0,0,0,0
238,23.8,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
239,23.9,"['note_on', 'note_on']","[0, 0]","[74, 74]","[46, 46]","[3, 4, 5]",pp,0,2,0,0,0,0
240,24.0,"['note_off', 'note_off', 'note_off', 'note_off']","[0, 0, 0, 0]","[59, 59, 62, 62]","[0, 0, 0, 0]","[4, 5]",ppp,0,4,0,0,0,0
241,24.1,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[79, 79, 74, 74]","[57, 57, 0, 0]","[4, 5]",ppp,0,4,0,0,0,0
242,24.2,[],[],[],[],"[4, 5]",,0,0,0,0,0,0
243,24.3,"['note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0]","[79, 79, 59, 59]","[0, 0, 36, 36]","[3, 4]",ppp,0,4,0,0,0,0
244,24.4,"['note_off', 'note_off']","[0, 0]","[67, 67]","[0, 0]",[3],ppp,0,2,0,0,0,0
245,24.5,"['note_on', 'note_on']","[0, 0]","[60, 60]","[42, 42]","[3, 4]",pp,0,2,0,0,0,0
246,24.6,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
247,24.7,"['note_on', 'note_on']","[0, 0]","[64, 64]","[44, 44]","[3, 4]",pp,0,2,0,0,0,0
248,24.8,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
249,24.9,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
250,25.0,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[67, 67, 64, 64]","[46, 46, 0, 0]","[3, 4]",ppp,0,4,0,0,0,0
251,25.1,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
252,25.2,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[72, 72, 67, 67]","[46, 46, 0, 0]","[3, 4, 5]",ppp,0,4,0,0,0,0
253,25.3,[],[],[],[],"[3, 4, 5]",,0,0,0,0,0,0
254,25.4,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[64, 64, 72, 72]","[40, 40, 0, 0]","[3, 4]",ppp,0,4,0,0,0,0
255,25.5,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
256,25.6,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[67, 67, 64, 64]","[44, 44, 0, 0]","[3, 4]",ppp,0,4,0,0,0,0
257,25.7,"['note_off', 'note_off', 'note_off', 'note_off']","[0, 0, 0, 0]","[59, 59, 60, 60]","[0, 0, 0, 0]",[4],ppp,0,4,0,0,0,0
258,25.8,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[72, 72, 67, 67]","[46, 46, 0, 0]",[5],ppp,0,4,0,0,0,0
259,25.9,[],[],[],[],[5],,0,0,0,0,0,0
260,26.0,"['note_on', 'note_on']","[0, 0]","[59, 59]","[31, 31]","[3, 5]",ppp,0,2,0,0,0,0
261,26.1,"['note_off', 'note_off']","[0, 0]","[72, 72]","[0, 0]",[3],ppp,0,2,0,0,0,0
262,26.2,[],[],[],[],[3],,0,0,0,0,0,0
263,26.3,"['note_on', 'note_on']","[0, 0]","[60, 60]","[48, 48]","[3, 4]",pp,0,2,0,0,0,0
264,26.4,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
265,26.5,"['note_on', 'note_on']","[0, 0]","[64, 64]","[35, 35]","[3, 4]",ppp,0,2,0,0,0,0
266,26.6,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
267,26.7,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[67, 67, 64, 64]","[42, 42, 0, 0]","[3, 4]",ppp,0,4,0,0,0,0
268,26.8,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
269,26.9,"['note_on', 'note_on']","[0, 0]","[72, 72]","[46, 46]","[3, 4, 5]",pp,0,2,0,0,0,0
270,27.0,"['note_off', 'note_off']","[0, 0]","[67, 67]","[0, 0]","[3, 4, 5]",ppp,0,2,0,0,0,0
271,27.1,"['note_on', 'note_on']","[0, 0]","[64, 64]","[36, 36]","[3, 4, 5]",pp,0,2,0,0,0,0
272,27.2,"['note_off', 'note_off']","[0, 0]","[72, 72]","[0, 0]","[3, 4]",ppp,0,2,0,0,0,0
273,27.3,"['note_on', 'note_on']","[0, 0]","[67, 67]","[51, 51]","[3, 4]",p,0,2,0,0,0,0
274,27.4,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]","[3, 4]",ppp,0,2,0,0,0,0
275,27.5,"['note_off', 'note_off']","[0, 0]","[59, 59]","[0, 0]",[4],ppp,0,2,0,0,0,0
276,27.6,"['note_on', 'note_on', 'note_off', 'note_off', 'note_off', 'note_off']","[0, 0, 0, 0, 0, 0]","[72, 72, 60, 60, 67, 67]","[51, 51, 0, 0, 0, 0]",[5],ppp,0,6,0,0,0,0
277,27.7,[],[],[],[],[5],,0,0,0,0,0,0
278,27.8,"['note_on', 'note_on']","[0, 0]","[57, 57]","[48, 48]","[3, 5]",pp,0,2,0,0,0,0
279,27.9,"['note_off', 'note_off']","[0, 0]","[72, 72]","[0, 0]",[3],ppp,0,2,0,0,0,0
280,28.0,"['note_on', 'note_on']","[0, 0]","[60, 60]","[40, 40]","[3, 4]",pp,0,2,0,0,0,0
281,28.1,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
282,28.2,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
283,28.3,"['note_on', 'note_on']","[0, 0]","[64, 64]","[36, 36]","[3, 4]",pp,0,2,0,0,0,0
284,28.4,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
285,28.5,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[67, 67, 64, 64]","[46, 46, 0, 0]","[3, 4]",ppp,0,4,0,0,0,0
286,28.6,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
287,28.7,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[72, 72, 67, 67]","[40, 40, 0, 0]","[3, 4, 5]",ppp,0,4,0,0,0,0
288,28.8,[],[],[],[],"[3, 4, 5]",,0,0,0,0,0,0
289,28.9,"['note_on', 'note_on']","[0, 0]","[64, 64]","[48, 48]","[3, 4, 5]",pp,0,2,0,0,0,0
290,29.0,"['note_off', 'note_off']","[0, 0]","[72, 72]","[0, 0]","[3, 4]",ppp,0,2,0,0,0,0
291,29.1,"['note_on', 'note_on']","[0, 0]","[67, 67]","[40, 40]","[3, 4]",pp,0,2,0,0,0,0
292,29.2,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]","[3, 4]",ppp,0,2,0,0,0,0
293,29.3,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[57, 57, 60, 60, 72, 72]","[0, 0, 0, 0, 51, 51]","[4, 5]",ppp,0,6,0,0,0,0
294,29.4,"['note_off', 'note_off']","[0, 0]","[67, 67]","[0, 0]",[5],ppp,0,2,0,0,0,0
295,29.5,"['note_on', 'note_on']","[0, 0]","[57, 57]","[40, 40]","[3, 5]",pp,0,2,0,0,0,0
296,29.6,"['note_off', 'note_off']","[0, 0]","[72, 72]","[0, 0]",[3],ppp,0,2,0,0,0,0
297,29.7,"['note_on', 'note_on']","[0, 0]","[60, 60]","[36, 36]","[3, 4]",pp,0,2,0,0,0,0
298,29.8,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
299,29.9,"['note_on', 'note_on']","[0, 0]","[64, 64]","[38, 38]","[3, 4]",pp,0,2,0,0,0,0
300,30.0,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
301,30.1,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
302,30.2,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[67, 67, 64, 64]","[44, 44, 0, 0]","[3, 4]",ppp,0,4,0,0,0,0
303,30.3,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
304,30.4,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[72, 72, 67, 67]","[46, 46, 0, 0]","[3, 4, 5]",ppp,0,4,0,0,0,0
305,30.5,[],[],[],[],"[3, 4, 5]",,0,0,0,0,0,0
306,30.6,"['note_on', 'note_on']","[0, 0]","[64, 64]","[36, 36]","[3, 4, 5]",pp,0,2,0,0,0,0
307,30.7,"['note_off', 'note_off']","[0, 0]","[72, 72]","[0, 0]","[3, 4]",ppp,0,2,0,0,0,0
308,30.8,"['note_on', 'note_on']","[0, 0]","[67, 67]","[40, 40]","[3, 4]",pp,0,2,0,0,0,0
309,30.9,"['note_off', 'note_off', 'note_off', 'note_off', 'note_off', 'note_off']","[0, 0, 0, 0, 0, 0]","[57, 57, 60, 60, 64, 64]","[0, 0, 0, 0, 0, 0]",[4],ppp,0,6,0,0,0,0
310,31.0,"['note_on', 'note_on']","[0, 0]","[72, 72]","[53, 53]","[4, 5]",p,0,2,0,0,0,0
311,31.1,"['note_off', 'note_off']","[0, 0]","[67, 67]","[0, 0]",[5],ppp,0,2,0,0,0,0
312,31.2,[],[],[],[],[5],,0,0,0,0,0,0
313,31.3,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[50, 50, 72, 72]","[38, 38, 0, 0]",[3],ppp,0,4,0,0,0,0
314,31.4,"['note_on', 'note_on']","[0, 0]","[57, 57]","[40, 40]",[3],pp,0,2,0,0,0,0
315,31.5,[],[],[],[],[3],,0,0,0,0,0,0
316,31.6,"['note_on', 'note_on']","[0, 0]","[62, 62]","[44, 44]","[3, 4]",pp,0,2,0,0,0,0
317,31.7,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
318,31.8,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
319,31.9,"['note_on', 'note_on']","[0, 0]","[66, 66]","[46, 46]","[3, 4]",pp,0,2,0,0,0,0
320,32.0,"['note_off', 'note_off']","[0, 0]","[62, 62]","[0, 0]","[3, 4]",ppp,0,2,0,0,0,0
321,32.1,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[72, 72, 66, 66]","[51, 51, 0, 0]","[3, 5]",ppp,0,4,0,0,0,0
322,32.2,[],[],[],[],"[3, 5]",,0,0,0,0,0,0
323,32.3,"['note_on', 'note_on']","[0, 0]","[62, 62]","[42, 42]","[3, 4, 5]",pp,0,2,0,0,0,0
324,32.4,"['note_off', 'note_off']","[0, 0]","[72, 72]","[0, 0]","[3, 4]",ppp,0,2,0,0,0,0
325,32.5,"['note_on', 'note_on']","[0, 0]","[66, 66]","[48, 48]","[3, 4]",pp,0,2,0,0,0,0
326,32.6,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
327,32.7,"['note_off', 'note_off', 'note_on', 'note_on', 'note_off', 'note_off', 'note_off', 'note_off']","[0, 0, 0, 0, 0, 0, 0, 0]","[50, 50, 72, 72, 57, 57, 62, 62]","[0, 0, 57, 57, 0, 0, 0, 0]","[4, 5]",ppp,0,8,0,0,0,0
328,32.8,"['note_off', 'note_off']","[0, 0]","[66, 66]","[0, 0]",[5],ppp,0,2,0,0,0,0
329,32.9,[],[],[],[],[5],,0,0,0,0,0,0
330,33.0,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[50, 50, 72, 72]","[35, 35, 0, 0]",[3],ppp,0,4,0,0,0,0
331,33.1,[],[],[],[],[3],,0,0,0,0,0,0
332,33.2,"['note_on', 'note_on']","[0, 0]","[57, 57]","[35, 35]",[3],ppp,0,2,0,0,0,0
333,33.3,[],[],[],[],[3],,0,0,0,0,0,0
334,33.4,[],[],[],[],[3],,0,0,0,0,0,0
335,33.5,"['note_on', 'note_on']","[0, 0]","[62, 62]","[35, 35]","[3, 4]",ppp,0,2,0,0,0,0
336,33.6,"['note_on', 'note_on']","[0, 0]","[66, 66]","[46, 46]","[3, 4]",pp,0,2,0,0,0,0
337,33.7,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
338,33.8,"['note_on', 'note_on']","[0, 0]","[72, 72]","[53, 53]","[3, 4, 5]",p,0,2,0,0,0,0
339,33.9,"['note_off', 'note_off', 'note_off', 'note_off']","[0, 0, 0, 0]","[62, 62, 66, 66]","[0, 0, 0, 0]","[3, 5]",ppp,0,4,0,0,0,0
340,34.0,[],[],[],[],"[3, 5]",,0,0,0,0,0,0
341,34.1,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[62, 62, 72, 72]","[38, 38, 0, 0]","[3, 4]",ppp,0,4,0,0,0,0
342,34.2,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
343,34.3,"['note_on', 'note_on']","[0, 0]","[66, 66]","[32, 32]","[3, 4]",ppp,0,2,0,0,0,0
344,34.4,"['note_off', 'note_off']","[0, 0]","[50, 50]","[0, 0]","[3, 4]",ppp,0,2,0,0,0,0
345,34.5,"['note_off', 'note_off', 'note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0, 0, 0]","[57, 57, 72, 72, 66, 66]","[0, 0, 48, 48, 0, 0]","[4, 5]",ppp,0,6,0,0,0,0
346,34.6,"['note_off', 'note_off']","[0, 0]","[62, 62]","[0, 0]",[5],ppp,0,2,0,0,0,0
347,34.7,"['note_on', 'note_on']","[0, 0]","[55, 55]","[42, 42]","[3, 5]",pp,0,2,0,0,0,0
348,34.8,"['note_off', 'note_off']","[0, 0]","[72, 72]","[0, 0]",[3],ppp,0,2,0,0,0,0
349,34.9,"['note_on', 'note_on']","[0, 0]","[59, 59]","[38, 38]",[3],pp,0,2,0,0,0,0
350,35.0,[],[],[],[],[3],,0,0,0,0,0,0
351,35.1,[],[],[],[],[3],,0,0,0,0,0,0
352,35.2,"['note_on', 'note_on']","[0, 0]","[62, 62]","[51, 51]","[3, 4]",p,0,2,0,0,0,0
353,35.3,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
354,35.4,"['note_on', 'note_on']","[0, 0]","[67, 67]","[46, 46]","[3, 4]",pp,0,2,0,0,0,0
355,35.5,"['note_off', 'note_off']","[0, 0]","[62, 62]","[0, 0]","[3, 4]",ppp,0,2,0,0,0,0
356,35.6,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[71, 71, 67, 67]","[38, 38, 0, 0]","[3, 4]",ppp,0,4,0,0,0,0
357,35.7,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
358,35.8,"['note_on', 'note_on']","[0, 0]","[62, 62]","[46, 46]","[3, 4]",pp,0,2,0,0,0,0
359,35.9,"['note_off', 'note_off']","[0, 0]","[71, 71]","[0, 0]","[3, 4]",ppp,0,2,0,0,0,0
360,36.0,"['note_on', 'note_on']","[0, 0]","[67, 67]","[46, 46]","[3, 4]",pp,0,2,0,0,0,0
361,36.1,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
362,36.2,"['note_off', 'note_off', 'note_off', 'note_off']","[0, 0, 0, 0]","[55, 55, 59, 59]","[0, 0, 0, 0]",[4],ppp,0,4,0,0,0,0
363,36.3,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[71, 71, 67, 67]","[48, 48, 0, 0]",[4],ppp,0,4,0,0,0,0
364,36.4,[],[],[],[],[4],,0,0,0,0,0,0
365,36.5,"['note_off', 'note_off', 'note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0, 0, 0]","[62, 62, 55, 55, 71, 71]","[0, 0, 40, 40, 0, 0]",[3],ppp,0,6,0,0,0,0
366,36.6,[],[],[],[],[3],,0,0,0,0,0,0
367,36.7,"['note_on', 'note_on']","[0, 0]","[59, 59]","[38, 38]",[3],pp,0,2,0,0,0,0
368,36.8,[],[],[],[],[3],,0,0,0,0,0,0
369,36.9,"['note_on', 'note_on']","[0, 0]","[62, 62]","[48, 48]","[3, 4]",pp,0,2,0,0,0,0
370,37.0,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
371,37.1,"['note_on', 'note_on']","[0, 0]","[67, 67]","[40, 40]","[3, 4]",pp,0,2,0,0,0,0
372,37.2,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
373,37.3,"['note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0]","[62, 62, 71, 71]","[0, 0, 55, 55]","[3, 4]",ppp,0,4,0,0,0,0
374,37.4,"['note_off', 'note_off']","[0, 0]","[67, 67]","[0, 0]","[3, 4]",ppp,0,2,0,0,0,0
375,37.5,"['note_on', 'note_on']","[0, 0]","[62, 62]","[40, 40]","[3, 4]",pp,0,2,0,0,0,0
376,37.6,"['note_off', 'note_off']","[0, 0]","[71, 71]","[0, 0]","[3, 4]",ppp,0,2,0,0,0,0
377,37.7,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
378,37.8,"['note_on', 'note_on']","[0, 0]","[67, 67]","[40, 40]","[3, 4]",pp,0,2,0,0,0,0
379,37.9,"['note_off', 'note_off']","[0, 0]","[55, 55]","[0, 0]","[3, 4]",ppp,0,2,0,0,0,0
380,38.0,"['note_off', 'note_off', 'note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0, 0, 0]","[59, 59, 71, 71, 67, 67]","[0, 0, 53, 53, 0, 0]",[4],ppp,0,6,0,0,0,0
381,38.1,"['note_off', 'note_off']","[0, 0]","[62, 62]","[0, 0]",[4],ppp,0,2,0,0,0,0
382,38.2,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[55, 55, 71, 71]","[34, 34, 0, 0]",[3],ppp,0,4,0,0,0,0
383,38.3,[],[],[],[],[3],,0,0,0,0,0,0
384,38.4,['note_on'],[0],[58],[55],[3],p,0,1,0,0,0,0
385,38.5,['note_on'],[0],[58],[55],[3],p,0,1,0,0,0,0
386,38.6,[],[],[],[],[3],,0,0,0,0,0,0
387,38.7,"['note_on', 'note_on']","[0, 0]","[64, 64]","[44, 44]","[3, 4]",pp,0,2,0,0,0,0
388,38.8,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
389,38.9,"['note_on', 'note_on']","[0, 0]","[67, 67]","[36, 36]","[3, 4]",pp,0,2,0,0,0,0
390,39.0,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
391,39.1,"['note_off', 'note_off', 'note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0, 0, 0]","[64, 64, 73, 73, 67, 67]","[0, 0, 58, 58, 0, 0]","[3, 5]",ppp,0,6,0,0,0,0
392,39.2,[],[],[],[],"[3, 5]",,0,0,0,0,0,0
393,39.3,"['note_on', 'note_on']","[0, 0]","[64, 64]","[42, 42]","[3, 4, 5]",pp,0,2,0,0,0,0
394,39.4,"['note_off', 'note_off']","[0, 0]","[73, 73]","[0, 0]","[3, 4]",ppp,0,2,0,0,0,0
395,39.5,"['note_on', 'note_on']","[0, 0]","[67, 67]","[36, 36]","[3, 4]",pp,0,2,0,0,0,0
396,39.6,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]","[3, 4]",ppp,0,2,0,0,0,0
397,39.7,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[55, 55, 58, 58, 73, 73]","[0, 0, 0, 0, 58, 58]","[4, 5]",ppp,0,6,0,0,0,0
398,39.8,"['note_off', 'note_off']","[0, 0]","[67, 67]","[0, 0]",[5],ppp,0,2,0,0,0,0
399,39.9,"['note_on', 'note_on']","[0, 0]","[55, 55]","[46, 46]","[3, 5]",pp,0,2,0,0,0,0
400,40.0,"['note_off', 'note_off']","[0, 0]","[73, 73]","[0, 0]",[3],ppp,0,2,0,0,0,0
401,40.1,"['note_on', 'note_on']","[0, 0]","[58, 58]","[58, 58]",[3],p,0,2,0,0,0,0
402,40.2,[],[],[],[],[3],,0,0,0,0,0,0
403,40.3,[],[],[],[],[3],,0,0,0,0,0,0
404,40.4,"['note_on', 'note_on']","[0, 0]","[64, 64]","[55, 55]","[3, 4]",p,0,2,0,0,0,0
405,40.5,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
406,40.6,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
407,40.7,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[67, 67, 64, 64]","[40, 40, 0, 0]","[3, 4]",ppp,0,4,0,0,0,0
408,40.8,"['note_on', 'note_on']","[0, 0]","[73, 73]","[51, 51]","[3, 4, 5]",p,0,2,0,0,0,0
409,40.9,"['note_off', 'note_off']","[0, 0]","[67, 67]","[0, 0]","[3, 5]",ppp,0,2,0,0,0,0
410,41.0,[],[],[],[],"[3, 5]",,0,0,0,0,0,0
411,41.1,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[64, 64, 73, 73]","[40, 40, 0, 0]","[3, 4]",ppp,0,4,0,0,0,0
412,41.2,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
413,41.3,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[67, 67, 64, 64]","[40, 40, 0, 0]","[3, 4]",ppp,0,4,0,0,0,0
414,41.4,"['note_off', 'note_off']","[0, 0]","[55, 55]","[0, 0]","[3, 4]",ppp,0,2,0,0,0,0
415,41.5,"['note_off', 'note_off', 'note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0, 0, 0]","[58, 58, 73, 73, 67, 67]","[0, 0, 53, 53, 0, 0]",[5],ppp,0,6,0,0,0,0
416,41.6,[],[],[],[],[5],,0,0,0,0,0,0
417,41.7,"['note_on', 'note_on']","[0, 0]","[53, 53]","[38, 38]","[3, 5]",pp,0,2,0,0,0,0
418,41.8,"['note_off', 'note_off']","[0, 0]","[73, 73]","[0, 0]",[3],ppp,0,2,0,0,0,0
419,41.9,"['note_on', 'note_on']","[0, 0]","[57, 57]","[46, 46]",[3],pp,0,2,0,0,0,0
420,42.0,[],[],[],[],[3],,0,0,0,0,0,0
421,42.1,"['note_on', 'note_on']","[0, 0]","[62, 62]","[42, 42]","[3, 4]",pp,0,2,0,0,0,0
422,42.2,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
423,42.3,"['note_on', 'note_on']","[0, 0]","[69, 69]","[40, 40]","[3, 4]",pp,0,2,0,0,0,0
424,42.4,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
425,42.5,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
426,42.6,"['note_on', 'note_on', 'note_off', 'note_off', 'note_off', 'note_off']","[0, 0, 0, 0, 0, 0]","[74, 74, 62, 62, 69, 69]","[55, 55, 0, 0, 0, 0]","[3, 5]",ppp,0,6,0,0,0,0
427,42.7,[],[],[],[],"[3, 5]",,0,0,0,0,0,0
428,42.8,"['note_on', 'note_on']","[0, 0]","[62, 62]","[42, 42]","[3, 4, 5]",pp,0,2,0,0,0,0
429,42.9,[],[],[],[],"[3, 4, 5]",,0,0,0,0,0,0
430,43.0,"['note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0]","[74, 74, 69, 69]","[0, 0, 44, 44]","[3, 4]",ppp,0,4,0,0,0,0
431,43.1,"['note_off', 'note_off']","[0, 0]","[53, 53]","[0, 0]","[3, 4]",ppp,0,2,0,0,0,0
432,43.2,"['note_off', 'note_off', 'note_on', 'note_on', 'note_off', 'note_off', 'note_off', 'note_off']","[0, 0, 0, 0, 0, 0, 0, 0]","[57, 57, 74, 74, 62, 62, 69, 69]","[0, 0, 64, 64, 0, 0, 0, 0]",[5],ppp,0,8,0,0,0,0
433,43.3,[],[],[],[],[5],,0,0,0,0,0,0
434,43.4,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[53, 53, 74, 74]","[38, 38, 0, 0]",[3],ppp,0,4,0,0,0,0
435,43.5,[],[],[],[],[3],,0,0,0,0,0,0
436,43.6,"['note_on', 'note_on']","[0, 0]","[57, 57]","[35, 35]",[3],ppp,0,2,0,0,0,0
437,43.7,[],[],[],[],[3],,0,0,0,0,0,0
438,43.8,"['note_on', 'note_on']","[0, 0]","[62, 62]","[40, 40]","[3, 4]",pp,0,2,0,0,0,0
439,43.9,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
440,44.0,"['note_on', 'note_on']","[0, 0]","[69, 69]","[38, 38]","[3, 4]",pp,0,2,0,0,0,0
441,44.1,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
442,44.2,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
443,44.3,"['note_on', 'note_on', 'note_off', 'note_off', 'note_off', 'note_off']","[0, 0, 0, 0, 0, 0]","[74, 74, 62, 62, 69, 69]","[55, 55, 0, 0, 0, 0]","[3, 5]",ppp,0,6,0,0,0,0
444,44.4,[],[],[],[],"[3, 5]",,0,0,0,0,0,0
445,44.5,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[62, 62, 74, 74]","[38, 38, 0, 0]","[3, 4]",ppp,0,4,0,0,0,0
446,44.6,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
447,44.7,"['note_on', 'note_on']","[0, 0]","[69, 69]","[44, 44]","[3, 4]",pp,0,2,0,0,0,0
448,44.8,"['note_off', 'note_off']","[0, 0]","[53, 53]","[0, 0]","[3, 4]",ppp,0,2,0,0,0,0
449,44.9,"['note_off', 'note_off', 'note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0, 0, 0]","[57, 57, 74, 74, 69, 69]","[0, 0, 57, 57, 0, 0]","[4, 5]",ppp,0,6,0,0,0,0
450,45.0,[],[],[],[],"[4, 5]",,0,0,0,0,0,0
451,45.1,"['note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0]","[74, 74, 53, 53]","[0, 0, 35, 35]","[3, 4]",ppp,0,4,0,0,0,0
452,45.2,"['note_off', 'note_off']","[0, 0]","[62, 62]","[0, 0]",[3],ppp,0,2,0,0,0,0
453,45.3,[],[],[],[],[3],,0,0,0,0,0,0
454,45.4,"['note_on', 'note_on']","[0, 0]","[56, 56]","[52, 52]",[3],p,0,2,0,0,0,0
455,45.5,"['note_on', 'note_on']","[0, 0]","[62, 62]","[42, 42]","[3, 4]",pp,0,2,0,0,0,0
456,45.6,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
457,45.7,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
458,45.8,"['note_on', 'note_on']","[0, 0]","[65, 65]","[42, 42]","[3, 4]",pp,0,2,0,0,0,0
459,45.9,"['note_off', 'note_off']","[0, 0]","[62, 62]","[0, 0]","[3, 4]",ppp,0,2,0,0,0,0
460,46.0,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[71, 71, 65, 65]","[51, 51, 0, 0]","[3, 4]",ppp,0,4,0,0,0,0
461,46.1,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
462,46.2,"['note_on', 'note_on']","[0, 0]","[62, 62]","[40, 40]","[3, 4]",pp,0,2,0,0,0,0
463,46.3,"['note_off', 'note_off']","[0, 0]","[71, 71]","[0, 0]","[3, 4]",ppp,0,2,0,0,0,0
464,46.4,"['note_on', 'note_on']","[0, 0]","[65, 65]","[40, 40]","[3, 4]",pp,0,2,0,0,0,0
