Sec,Ticks,msg_type,Channel,Notes,Velocities,Tempo,mean_velocity,diff_velocity
1.367856572916667,0,"['note_off', 'note_off', 'note_off']",0,"[83, 47, 38]","[0, 0, 0]",175.00007291669704,-127.0,0.0
1.3714280000000003,0,"['note_on', 'note_on', 'note_on', 'note_on', 'note_on', 'note_on', 'note_on']",0,"[88, 36, 71, 67, 84, 35, 49]","[127, 96, 64, 64, 64, 127, 127]",175.00007291669704,95.57142857142857,95.57142857142857
1.453570822916667,0,"['note_off', 'note_off', 'note_off']",0,"[88, 36, 84]","[0, 0, 0]",175.00007291669704,-95.57142857142857,0.0
1.4571422500000004,0.003571427083333333,['note_on'],0,[84],[127],175.00007291669704,127.0,127.0
1.5392850729166672,0,"['note_off', 'note_off']",0,"[84, 35]","[0, 0]",175.00007291669704,-127.0,0.0
1.5428565000000005,0,"['note_on', 'note_on', 'note_on']",0,"[88, 36, 83]","[127, 96, 64]",175.00007291669704,95.66666666666667,95.66666666666667
1.6249993229166673,0,"['note_off', 'note_off', 'note_off']",0,"[88, 36, 83]","[0, 0, 0]",175.00007291669704,-95.66666666666667,0.0
1.6285707500000006,0.003571427083333333,['note_on'],0,[84],[127],175.00007291669704,127.0,127.0
1.7107135729166674,0,"['note_off', 'note_off']",0,"[84, 49]","[0, 0]",175.00007291669704,-127.0,0.0
1.7142850000000007,0,"['note_on', 'note_on', 'note_on', 'note_on']",0,"[88, 36, 81, 38]","[127, 96, 64, 127]",175.00007291669704,103.5,103.5
1.7964278229166675,0,"['note_off', 'note_off', 'note_off']",0,"[88, 36, 81]","[0, 0, 0]",175.00007291669704,-103.5,0.0
1.7999992500000008,0.003571427083333333,['note_on'],0,[84],[127],175.00007291669704,127.0,127.0
1.8821420729166676,0,"['note_off', 'note_off', 'note_off', 'note_off']",0,"[84, 71, 67, 38]","[0, 0, 0, 0]",175.00007291669704,-127.0,0.0
1.885713500000001,0,"['note_on', 'note_on', 'note_on', 'note_on', 'note_on', 'note_on']",0,"[88, 36, 69, 65, 79, 35]","[127, 96, 64, 64, 64, 127]",175.00007291669704,90.33333333333333,90.33333333333333
1.9678563229166677,0,"['note_off', 'note_off', 'note_off']",0,"[88, 36, 79]","[0, 0, 0]",175.00007291669704,-90.33333333333333,0.0
1.971427750000001,0.003571427083333333,['note_on'],0,[84],[127],175.00007291669704,127.0,127.0
2.0535705729166676,0,"['note_off', 'note_off']",0,"[84, 35]","[0, 0]",175.00007291669704,-127.0,0.0
2.0571420000000007,0,"['note_on', 'note_on', 'note_on']",0,"[88, 36, 84]","[127, 96, 64]",175.00007291669704,95.66666666666667,95.66666666666667
2.139284822916667,0,"['note_off', 'note_off', 'note_off']",0,"[88, 36, 84]","[0, 0, 0]",175.00007291669704,-95.66666666666667,0.0
2.1428562500000004,0.003571427083333333,['note_on'],0,[84],[127],175.00007291669704,127.0,127.0
2.224999072916667,0.08214282291666666,['note_off'],0,[84],[0],175.00007291669704,-127.0,0.0
2.2285705,0,"['note_on', 'note_on', 'note_on', 'note_on']",0,"[88, 36, 83, 35]","[127, 96, 64, 127]",175.00007291669704,103.5,103.5
2.3107133229166665,0,"['note_off', 'note_off', 'note_off']",0,"[88, 36, 83]","[0, 0, 0]",175.00007291669704,-103.5,0.0
2.3142847499999997,0.003571427083333333,['note_on'],0,[84],[127],175.00007291669704,127.0,127.0
2.396427572916666,0,"['note_off', 'note_off', 'note_off', 'note_off']",0,"[84, 69, 65, 35]","[0, 0, 0, 0]",175.00007291669704,-127.0,0.0
2.3999989999999993,0,"['note_on', 'note_on', 'note_on', 'note_on', 'note_on', 'note_on']",0,"[88, 36, 71, 67, 81, 38]","[127, 96, 64, 64, 64, 127]",175.00007291669704,90.33333333333333,90.33333333333333
2.482141822916666,0,"['note_off', 'note_off', 'note_off']",0,"[88, 36, 81]","[0, 0, 0]",175.00007291669704,-90.33333333333333,0.0
2.485713249999999,0.003571427083333333,['note_on'],0,[84],[127],175.00007291669704,127.0,127.0
2.5678560729166655,0,"['note_off', 'note_off']",0,"[84, 38]","[0, 0]",175.00007291669704,-127.0,0.0
2.5714274999999986,0,"['note_on', 'note_on', 'note_on']",0,"[88, 36, 79]","[127, 96, 64]",175.00007291669704,95.66666666666667,95.66666666666667
2.653570322916665,0,"['note_off', 'note_off', 'note_off']",0,"[88, 36, 79]","[0, 0, 0]",175.00007291669704,-95.66666666666667,0.0
2.6571417499999983,0.003571427083333333,['note_on'],0,[84],[127],175.00007291669704,127.0,127.0
2.739284572916665,0.08214282291666666,['note_off'],0,[84],[0],175.00007291669704,-127.0,0.0
2.742855999999998,0,"['note_on', 'note_on', 'note_on', 'note_on']",0,"[88, 36, 84, 35]","[127, 96, 64, 127]",175.00007291669704,103.5,103.5
2.8249988229166645,0,"['note_off', 'note_off', 'note_off']",0,"[88, 36, 84]","[0, 0, 0]",175.00007291669704,-103.5,0.0
2.8285702499999976,0.003571427083333333,['note_on'],0,[84],[127],175.00007291669704,127.0,127.0
2.910713072916664,0,"['note_off', 'note_off', 'note_off', 'note_off']",0,"[84, 67, 71, 35]","[0, 0, 0, 0]",175.00007291669704,-127.0,0.0
2.9142844999999973,0,"['note_on', 'note_on', 'note_on', 'note_on', 'note_on']",0,"[88, 36, 69, 65, 83]","[127, 96, 64, 64, 64]",175.00007291669704,83.0,83.0
2.996427322916664,0,"['note_off', 'note_off', 'note_off']",0,"[88, 36, 83]","[0, 0, 0]",175.00007291669704,-83.0,0.0
2.999998749999997,0.003571427083333333,['note_on'],0,[84],[127],175.00007291669704,127.0,127.0
3.0821415729166635,0.08214282291666666,['note_off'],0,[84],[0],175.00007291669704,-127.0,0.0
3.0857129999999966,0,"['note_on', 'note_on', 'note_on', 'note_on']",0,"[88, 36, 81, 38]","[127, 96, 64, 127]",175.00007291669704,103.5,103.5
3.167855822916663,0,"['note_off', 'note_off', 'note_off']",0,"[88, 36, 81]","[0, 0, 0]",175.00007291669704,-103.5,0.0
3.1714272499999963,0.003571427083333333,['note_on'],0,[84],[127],175.00007291669704,127.0,127.0
3.253570072916663,0,"['note_off', 'note_off']",0,"[84, 38]","[0, 0]",175.00007291669704,-127.0,0.0
3.257141499999996,0,"['note_on', 'note_on', 'note_on', 'note_on']",0,"[88, 36, 79, 35]","[127, 96, 64, 127]",175.00007291669704,103.5,103.5
3.3392843229166624,0,"['note_off', 'note_off', 'note_off']",0,"[88, 36, 79]","[0, 0, 0]",175.00007291669704,-103.5,0.0
3.3428557499999956,0.003571427083333333,['note_on'],0,[84],[127],175.00007291669704,127.0,127.0
3.424998572916662,0,"['note_off', 'note_off', 'note_off', 'note_off']",1,"[84, 69, 65, 35]","[0, 0, 0, 0]",175.00007291669704,-127.0,0.0
3.4285699999999952,0,"['note_on', 'note_on', 'note_on', 'note_on']",1,"[36, 71, 67, 84]","[96, 64, 64, 64]",175.00007291669704,72.0,72.0
3.5107128229166618,0,"['note_off', 'note_off']",1,"[36, 84]","[0, 0]",175.00007291669704,-72.0,0.0
3.599998499999995,0,"['note_on', 'note_on', 'note_on']",1,"[36, 83, 35]","[96, 64, 127]",175.00007291669704,95.66666666666667,95.66666666666667
3.6821413229166615,0,"['note_off', 'note_off', 'note_off', 'note_off']",9,"[36, 71, 67, 83]","[0, 0, 0, 0]",175.00007291669704,-95.66666666666667,0.0
3.7678555729166616,0.08571424999999999,['note_off'],1,[35],[0],175.00007291669704,0.0,0.0
3.7714269999999948,0,"['note_on', 'note_on', 'note_on', 'note_on', 'note_on']",1,"[36, 69, 65, 81, 38]","[96, 64, 64, 64, 127]",175.00007291669704,83.0,83.0
3.8535698229166613,0,"['note_off', 'note_off']",9,"[36, 81]","[0, 0]",175.00007291669704,-83.0,0.0
3.9392840729166614,0.08571424999999999,['note_off'],1,[38],[0],175.00007291669704,0.0,0.0
3.9428554999999945,0,"['note_on', 'note_on']",1,"[36, 79]","[96, 64]",175.00007291669704,80.0,80.0
4.0249983229166615,0,"['note_off', 'note_off', 'note_off', 'note_off']",1,"[36, 69, 65, 79]","[0, 0, 0, 0]",175.00007291669704,-80.0,0.0
4.114283999999995,0,"['note_on', 'note_on', 'note_on', 'note_on', 'note_on']",1,"[36, 72, 69, 84, 35]","[96, 64, 64, 64, 127]",175.00007291669704,83.0,83.0
4.196426822916662,0,"['note_off', 'note_off']",9,"[36, 84]","[0, 0]",175.00007291669704,-83.0,0.0
4.282141072916661,0.08571424999999999,['note_off'],1,[35],[0],175.00007291669704,0.0,0.0
4.2857124999999945,0,"['note_on', 'note_on']",1,"[36, 83]","[96, 64]",175.00007291669704,80.0,80.0
4.367855322916661,0,"['note_off', 'note_off']",1,"[36, 83]","[0, 0]",175.00007291669704,-80.0,0.0
4.457140999999995,0,"['note_on', 'note_on', 'note_on']",1,"[36, 81, 38]","[96, 64, 127]",175.00007291669704,95.66666666666667,95.66666666666667
4.539283822916661,0,"['note_off', 'note_off']",9,"[36, 81]","[0, 0]",175.00007291669704,-95.66666666666667,0.0
4.624998072916661,0.08571424999999999,['note_off'],1,[38],[0],175.00007291669704,0.0,0.0
4.628569499999994,0,"['note_on', 'note_on', 'note_on']",1,"[36, 79, 35]","[96, 64, 127]",175.00007291669704,95.66666666666667,95.66666666666667
4.7107123229166605,0,"['note_off', 'note_off']",2,"[36, 79]","[0, 0]",175.00007291669704,-95.66666666666667,0.0
4.79642657291666,0,"['note_off', 'note_off', 'note_off']",1,"[72, 69, 35]","[0, 0, 0]",175.00007291669704,0.0,0.0
4.799997999999993,0,"['note_on', 'note_on', 'note_on', 'note_on']",1,"[36, 71, 67, 84]","[96, 64, 64, 64]",175.00007291669704,72.0,72.0
4.88214082291666,0,"['note_off', 'note_off']",1,"[36, 84]","[0, 0]",175.00007291669704,-72.0,0.0
4.9714264999999935,0,"['note_on', 'note_on', 'note_on']",1,"[36, 83, 35]","[96, 64, 127]",175.00007291669704,95.66666666666667,95.66666666666667
5.05356932291666,0,"['note_off', 'note_off']",9,"[36, 83]","[0, 0]",175.00007291669704,-95.66666666666667,0.0
5.13928357291666,0.08571424999999999,['note_off'],1,[35],[0],175.00007291669704,0.0,0.0
5.142854999999993,0,"['note_on', 'note_on', 'note_on']",1,"[36, 81, 38]","[96, 64, 127]",175.00007291669704,95.66666666666667,95.66666666666667
5.224997822916659,0,"['note_off', 'note_off']",9,"[36, 81]","[0, 0]",175.00007291669704,-95.66666666666667,0.0
5.310712072916659,0.08571424999999999,['note_off'],1,[38],[0],175.00007291669704,0.0,0.0
5.314283499999992,0,"['note_on', 'note_on']",1,"[36, 79]","[96, 64]",175.00007291669704,80.0,80.0
5.396426322916659,0,"['note_off', 'note_off']",2,"[36, 79]","[0, 0]",175.00007291669704,-80.0,0.0
5.482140572916658,0,"['note_off', 'note_off']",1,"[71, 67]","[0, 0]",175.00007291669704,0.0,0.0
5.4857119999999915,0,"['note_on', 'note_on', 'note_on', 'note_on', 'note_on']",1,"[36, 69, 65, 84, 35]","[96, 64, 64, 64, 127]",175.00007291669704,83.0,83.0
5.567854822916658,0,"['note_off', 'note_off']",9,"[36, 84]","[0, 0]",175.00007291669704,-83.0,0.0
5.653569072916658,0.08571424999999999,['note_off'],1,[35],[0],175.00007291669704,0.0,0.0
5.657140499999991,0,"['note_on', 'note_on']",1,"[36, 83]","[96, 64]",175.00007291669704,80.0,80.0
5.739283322916657,0,"['note_off', 'note_off']",1,"[36, 83]","[0, 0]",175.00007291669704,-80.0,0.0
5.828568999999991,0,"['note_on', 'note_on', 'note_on']",3,"[36, 81, 38]","[96, 64, 127]",175.00007291669704,95.66666666666667,95.66666666666667
5.9107118229166575,0.08214282291666666,['note_off'],1,[81],[0],175.00007291669704,-95.66666666666667,0.0
5.996426072916657,0,"['note_off', 'note_off']",1,"[36, 38]","[0, 0]",175.00007291669704,0.0,0.0
5.99999749999999,0,"['note_on', 'note_on', 'note_on']",1,"[36, 79, 35]","[96, 64, 127]",175.00007291669704,95.66666666666667,95.66666666666667
6.082140322916657,0,"['note_off', 'note_off']",9,"[36, 79]","[0, 0]",175.00007291669704,-95.66666666666667,0.0
6.1678545729166565,0.08571424999999999,['note_off'],1,[35],[0],175.00007291669704,0.0,0.0
6.17142599999999,0,"['note_on', 'note_on']",1,"[33, 84]","[96, 64]",175.00007291669704,80.0,80.0
6.253568822916656,0,"['note_off', 'note_off']",1,"[33, 84]","[0, 0]",175.00007291669704,-80.0,0.0
6.34285449999999,0,"['note_on', 'note_on', 'note_on']",3,"[33, 83, 35]","[96, 64, 127]",175.00007291669704,95.66666666666667,95.66666666666667
6.424997322916656,0.08214282291666666,['note_off'],1,[83],[0],175.00007291669704,-95.66666666666667,0.0
6.510711572916656,0,"['note_off', 'note_off']",1,"[33, 35]","[0, 0]",175.00007291669704,0.0,0.0
6.514282999999989,0,"['note_on', 'note_on', 'note_on']",1,"[35, 81, 38]","[96, 64, 127]",175.00007291669704,95.66666666666667,95.66666666666667
6.596425822916656,0,"['note_off', 'note_off']",9,"[35, 81]","[0, 0]",175.00007291669704,-95.66666666666667,0.0
6.682140072916655,0.08571424999999999,['note_off'],1,[38],[0],175.00007291669704,0.0,0.0
6.6857114999999885,0,"['note_on', 'note_on']",3,"[35, 79]","[96, 64]",175.00007291669704,80.0,80.0
6.767854322916655,0.08214282291666666,['note_off'],1,[79],[0],175.00007291669704,-80.0,0.0
6.853568572916655,0,"['note_off', 'note_off', 'note_off']",1,"[35, 69, 65]","[0, 0, 0]",175.00007291669704,0.0,0.0
6.857139999999988,0,"['note_on', 'note_on', 'note_on', 'note_on', 'note_on']",1,"[36, 69, 65, 84, 35]","[96, 64, 64, 64, 127]",175.00007291669704,83.0,83.0
6.939282822916654,0,"['note_off', 'note_off']",9,"[36, 84]","[0, 0]",175.00007291669704,-83.0,0.0
7.024997072916654,0.08571424999999999,['note_off'],1,[35],[0],175.00007291669704,0.0,0.0
7.028568499999987,0,"['note_on', 'note_on']",1,"[36, 83]","[96, 64]",175.00007291669704,80.0,80.0
7.110711322916654,0,"['note_off', 'note_off']",1,"[36, 83]","[0, 0]",175.00007291669704,-80.0,0.0
7.199996999999987,0,"['note_on', 'note_on', 'note_on']",1,"[36, 81, 38]","[96, 64, 127]",175.00007291669704,95.66666666666667,95.66666666666667
7.282139822916654,0,"['note_off', 'note_off']",2,"[36, 81]","[0, 0]",175.00007291669704,-95.66666666666667,0.0
7.3678540729166535,0,"['note_off', 'note_off', 'note_off']",1,"[69, 65, 38]","[0, 0, 0]",175.00007291669704,0.0,0.0
7.371425499999987,0,"['note_on', 'note_on', 'note_on', 'note_on', 'note_on']",1,"[36, 71, 67, 79, 35]","[96, 64, 64, 64, 127]",175.00007291669704,83.0,83.0
7.453568322916653,0,"['note_off', 'note_off']",9,"[36, 79]","[0, 0]",175.00007291669704,-83.0,0.0
7.539282572916653,0.08571424999999999,['note_off'],1,[35],[0],175.00007291669704,0.0,0.0
7.542853999999986,0,"['note_on', 'note_on']",1,"[36, 84]","[96, 64]",175.00007291669704,80.0,80.0
7.6249968229166525,0,"['note_off', 'note_off']",1,"[36, 84]","[0, 0]",175.00007291669704,-80.0,0.0
7.714282499999986,0,"['note_on', 'note_on', 'note_on']",1,"[36, 83, 35]","[96, 64, 127]",175.00007291669704,95.66666666666667,95.66666666666667
7.796425322916653,0,"['note_off', 'note_off']",2,"[36, 83]","[0, 0]",175.00007291669704,-95.66666666666667,0.0
7.882139572916652,0,"['note_off', 'note_off', 'note_off']",1,"[71, 67, 35]","[0, 0, 0]",175.00007291669704,0.0,0.0
7.8857109999999855,0,"['note_on', 'note_on', 'note_on', 'note_on', 'note_on']",1,"[36, 72, 69, 81, 38]","[96, 64, 64, 64, 127]",175.00007291669704,83.0,83.0
7.967853822916652,0,"['note_off', 'note_off']",9,"[36, 81]","[0, 0]",175.00007291669704,-83.0,0.0
8.053568072916653,0.08571424999999999,['note_off'],1,[38],[0],175.00007291669704,0.0,0.0
8.057139499999986,0,"['note_on', 'note_on']",1,"[36, 79]","[96, 64]",175.00007291669704,80.0,80.0
8.139282322916653,0,"['note_off', 'note_off', 'note_off', 'note_off']",1,"[36, 72, 69, 79]","[0, 0, 0, 0]",175.00007291669704,-80.0,0.0
8.228567999999987,0,"['note_on', 'note_on', 'note_on', 'note_on', 'note_on']",1,"[36, 65, 69, 84, 35]","[96, 64, 64, 64, 127]",175.00007291669704,83.0,83.0
8.310710822916654,0,"['note_off', 'note_off']",9,"[36, 84]","[0, 0]",175.00007291669704,-83.0,0.0
8.396425072916655,0.08571424999999999,['note_off'],1,[35],[0],175.00007291669704,0.0,0.0
8.399996499999988,0,"['note_on', 'note_on']",1,"[36, 83]","[96, 64]",175.00007291669704,80.0,80.0
8.482139322916655,0,"['note_off', 'note_off']",1,"[36, 83]","[0, 0]",175.00007291669704,-80.0,0.0
8.571424999999989,0,"['note_on', 'note_on', 'note_on']",1,"[36, 81, 38]","[96, 64, 127]",175.00007291669704,95.66666666666667,95.66666666666667
8.653567822916656,0,"['note_off', 'note_off']",2,"[36, 81]","[0, 0]",175.00007291669704,-95.66666666666667,0.0
8.739282072916657,0,"['note_off', 'note_off', 'note_off']",1,"[65, 69, 38]","[0, 0, 0]",175.00007291669704,0.0,0.0
8.74285349999999,0,"['note_on', 'note_on', 'note_on', 'note_on', 'note_on']",1,"[36, 71, 67, 79, 35]","[96, 64, 64, 64, 127]",175.00007291669704,83.0,83.0
8.824996322916657,0,"['note_off', 'note_off']",9,"[36, 79]","[0, 0]",175.00007291669704,-83.0,0.0
8.910710572916658,0.08571424999999999,['note_off'],1,[35],[0],175.00007291669704,0.0,0.0
8.914281999999991,0,"['note_on', 'note_on']",1,"[36, 84]","[96, 64]",175.00007291669704,80.0,80.0
8.996424822916659,0,"['note_off', 'note_off']",1,"[36, 84]","[0, 0]",175.00007291669704,-80.0,0.0
9.085710499999992,0,"['note_on', 'note_on', 'note_on']",1,"[36, 83, 35]","[96, 64, 127]",175.00007291669704,95.66666666666667,95.66666666666667
9.16785332291666,0,"['note_off', 'note_off']",2,"[36, 83]","[0, 0]",175.00007291669704,-95.66666666666667,0.0
9.25356757291666,0,"['note_off', 'note_off', 'note_off']",1,"[71, 67, 35]","[0, 0, 0]",175.00007291669704,0.0,0.0
9.257138999999993,0,"['note_on', 'note_on', 'note_on', 'note_on', 'note_on']",1,"[36, 72, 69, 81, 38]","[96, 64, 64, 64, 127]",175.00007291669704,83.0,83.0
9.33928182291666,0,"['note_off', 'note_off']",9,"[36, 81]","[0, 0]",175.00007291669704,-83.0,0.0
9.424996072916661,0.08571424999999999,['note_off'],1,[38],[0],175.00007291669704,0.0,0.0
9.428567499999994,0,"['note_on', 'note_on']",1,"[36, 79]","[96, 64]",175.00007291669704,80.0,80.0
9.510710322916662,0,"['note_off', 'note_off', 'note_off', 'note_off']",1,"[36, 72, 69, 79]","[0, 0, 0, 0]",175.00007291669704,-80.0,0.0
9.599995999999996,0,"['note_on', 'note_on', 'note_on', 'note_on', 'note_on']",1,"[36, 72, 69, 84, 35]","[96, 64, 64, 64, 127]",175.00007291669704,83.0,83.0
9.682138822916663,0,"['note_off', 'note_off']",9,"[36, 84]","[0, 0]",175.00007291669704,-83.0,0.0
9.767853072916663,0.08571424999999999,['note_off'],1,[35],[0],175.00007291669704,0.0,0.0
9.771424499999997,0,"['note_on', 'note_on']",1,"[36, 83]","[96, 64]",175.00007291669704,80.0,80.0
9.853567322916664,0,"['note_off', 'note_off']",1,"[36, 83]","[0, 0]",175.00007291669704,-80.0,0.0
9.942852999999998,0,"['note_on', 'note_on', 'note_on']",1,"[36, 81, 38]","[96, 64, 127]",175.00007291669704,95.66666666666667,95.66666666666667
10.024995822916665,0,"['note_off', 'note_off']",9,"[36, 81]","[0, 0]",175.00007291669704,-95.66666666666667,0.0
10.110710072916666,0.08571424999999999,['note_off'],1,[38],[0],175.00007291669704,0.0,0.0
10.114281499999999,0,"['note_on', 'note_on', 'note_on']",1,"[36, 79, 35]","[96, 64, 127]",175.00007291669704,95.66666666666667,95.66666666666667
10.196424322916666,0,"['note_off', 'note_off']",2,"[36, 79]","[0, 0]",175.00007291669704,-95.66666666666667,0.0
10.282138572916667,0,"['note_off', 'note_off', 'note_off']",1,"[72, 69, 35]","[0, 0, 0]",175.00007291669704,0.0,0.0
10.28571,0,"['note_on', 'note_on', 'note_on', 'note_on']",1,"[36, 71, 67, 84]","[96, 64, 64, 64]",175.00007291669704,72.0,72.0
10.367852822916667,0,"['note_off', 'note_off']",1,"[36, 84]","[0, 0]",175.00007291669704,-72.0,0.0
10.457138500000001,0,"['note_on', 'note_on', 'note_on']",1,"[36, 83, 35]","[96, 64, 127]",175.00007291669704,95.66666666666667,95.66666666666667
10.539281322916668,0,"['note_off', 'note_off']",9,"[36, 83]","[0, 0]",175.00007291669704,-95.66666666666667,0.0
10.624995572916669,0.08571424999999999,['note_off'],1,[35],[0],175.00007291669704,0.0,0.0
10.628567000000002,0,"['note_on', 'note_on', 'note_on']",1,"[36, 81, 38]","[96, 64, 127]",175.00007291669704,95.66666666666667,95.66666666666667
10.71070982291667,0,"['note_off', 'note_off']",9,"[36, 81]","[0, 0]",175.00007291669704,-95.66666666666667,0.0
10.79642407291667,0.08571424999999999,['note_off'],1,[38],[0],175.00007291669704,0.0,0.0
10.799995500000003,0,"['note_on', 'note_on']",1,"[36, 79]","[96, 64]",175.00007291669704,80.0,80.0
10.88213832291667,0,"['note_off', 'note_off']",1,"[36, 79]","[0, 0]",175.00007291669704,-80.0,0.0
10.971424000000004,0,"['note_on', 'note_on', 'note_on']",1,"[36, 84, 35]","[96, 64, 127]",175.00007291669704,95.66666666666667,95.66666666666667
11.053566822916672,0,"['note_off', 'note_off']",9,"[36, 84]","[0, 0]",175.00007291669704,-95.66666666666667,0.0
11.139281072916672,0.08571424999999999,['note_off'],1,[35],[0],175.00007291669704,0.0,0.0
11.142852500000005,0,"['note_on', 'note_on']",1,"[36, 83]","[96, 64]",175.00007291669704,80.0,80.0
11.224995322916673,0,"['note_off', 'note_off']",1,"[36, 83]","[0, 0]",175.00007291669704,-80.0,0.0
11.314281000000006,0,"['note_on', 'note_on', 'note_on']",1,"[36, 81, 38]","[96, 64, 127]",175.00007291669704,95.66666666666667,95.66666666666667
11.396423822916674,0,"['note_off', 'note_off']",9,"[36, 81]","[0, 0]",175.00007291669704,-95.66666666666667,0.0
11.482138072916674,0.08571424999999999,['note_off'],1,[38],[0],175.00007291669704,0.0,0.0
11.485709500000008,0,"['note_on', 'note_on', 'note_on']",1,"[36, 79, 35]","[96, 64, 127]",175.00007291669704,95.66666666666667,95.66666666666667
11.567852322916675,0,"['note_off', 'note_off']",2,"[36, 79]","[0, 0]",175.00007291669704,-95.66666666666667,0.0
11.653566572916676,0,"['note_off', 'note_off', 'note_off']",1,"[67, 71, 35]","[0, 0, 0]",175.00007291669704,0.0,0.0
11.657138000000009,0,"['note_on', 'note_on']",1,"[36, 84]","[96, 64]",175.00007291669704,80.0,80.0
11.739280822916676,0,"['note_off', 'note_off']",1,"[36, 84]","[0, 0]",175.00007291669704,-80.0,0.0
11.82856650000001,0,"['note_on', 'note_on', 'note_on']",3,"[36, 83, 38]","[96, 64, 127]",175.00007291669704,95.66666666666667,95.66666666666667
11.910709322916677,0.08214282291666666,['note_off'],1,[83],[0],175.00007291669704,-95.66666666666667,0.0
11.996423572916678,0,"['note_off', 'note_off']",1,"[36, 38]","[0, 0]",175.00007291669704,0.0,0.0
11.99999500000001,0,"['note_on', 'note_on', 'note_on']",3,"[38, 81, 38]","[96, 64, 127]",175.00007291669704,95.66666666666667,95.66666666666667
12.082137822916678,0.08214282291666666,['note_off'],1,[81],[0],175.00007291669704,-95.66666666666667,0.0
12.167852072916679,0,"['note_off', 'note_off']",1,"[38, 38]","[0, 0]",175.00007291669704,0.0,0.0
12.171423500000012,0,"['note_on', 'note_on', 'note_on']",3,"[40, 79, 38]","[96, 64, 127]",175.00007291669704,95.66666666666667,95.66666666666667
12.25356632291668,0.08214282291666666,['note_off'],1,[79],[0],175.00007291669704,-95.66666666666667,0.0
12.33928057291668,0,"['note_off', 'note_off']",1,"[40, 38]","[0, 0]",175.00007291669704,0.0,0.0
12.342852000000013,0,"['note_on', 'note_on', 'note_on', 'note_on']",1,"[41, 64, 35, 49]","[96, 32, 127, 127]",175.00007291669704,95.5,95.5
12.42499482291668,0.08214282291666666,['note_off'],9,[41],[0],175.00007291669704,-95.5,0.0
12.510709072916681,0.08571424999999999,['note_off'],1,[35],[0],175.00007291669704,0.0,0.0
12.514280500000014,0.003571427083333333,['note_on'],1,[41],[96],175.00007291669704,96.0,96.0
12.596423322916682,0.08214282291666666,['note_off'],2,[41],[0],175.00007291669704,-96.0,0.0
12.682137572916682,0,"['note_off', 'note_off']",1,"[64, 49]","[0, 0]",175.00007291669704,0.0,0.0
12.685709000000015,0,"['note_on', 'note_on', 'note_on', 'note_on', 'note_on']",1,"[41, 60, 76, 72, 38]","[96, 32, 32, 32, 127]",175.00007291669704,63.8,63.8
12.767851822916683,0.08214282291666666,['note_off'],6,[41],[0],175.00007291669704,-63.8,0.0
12.853566072916683,0,"['note_off', 'note_off', 'note_off']",1,"[76, 72, 38]","[0, 0, 0]",175.00007291669704,0.0,0.0
12.857137500000016,0,"['note_on', 'note_on']",1,"[41, 35]","[96, 127]",175.00007291669704,111.5,111.5
12.939280322916684,0.08214282291666666,['note_off'],2,[41],[0],175.00007291669704,-111.5,0.0
13.024994572916684,0,"['note_off', 'note_off']",0,"[60, 35]","[0, 0]",175.00007291669704,0.0,0.0
13.028566000000017,0,"['note_on', 'note_on', 'note_on']",1,"[84, 41, 57]","[127, 96, 32]",175.00007291669704,85.0,85.0
13.110708822916685,0.08214282291666666,['note_off'],0,[41],[0],175.00007291669704,-85.0,0.0
13.196423072916685,0.08571424999999999,['note_off'],0,[84],[0],175.00007291669704,0.0,0.0
13.199994500000019,0,"['note_on', 'note_on', 'note_on', 'note_on', 'note_on']",1,"[81, 41, 76, 72, 35]","[127, 96, 32, 32, 127]",175.00007291669704,82.8,82.8
13.282137322916686,0.08214282291666666,['note_off'],2,[41],[0],175.00007291669704,-82.8,0.0
13.367851572916686,0,"['note_off', 'note_off']",1,"[57, 35]","[0, 0]",175.00007291669704,0.0,0.0
13.37142300000002,0,"['note_on', 'note_on', 'note_on']",1,"[41, 53, 38]","[96, 32, 127]",175.00007291669704,85.0,85.0
13.453565822916687,0.08214282291666666,['note_off'],0,[41],[0],175.00007291669704,-85.0,0.0
13.539280072916688,0,"['note_off', 'note_off', 'note_off', 'note_off']",0,"[81, 76, 72, 38]","[0, 0, 0, 0]",175.00007291669704,0.0,0.0
13.54285150000002,0,"['note_on', 'note_on']",1,"[84, 41]","[127, 96]",175.00007291669704,111.5,111.5
13.624994322916688,0.08214282291666666,['note_off'],0,[41],[0],175.00007291669704,-111.5,0.0
13.710708572916689,0,"['note_off', 'note_off']",0,"[84, 53]","[0, 0]",175.00007291669704,0.0,0.0
13.714280000000022,0,"['note_on', 'note_on', 'note_on', 'note_on']",1,"[83, 40, 62, 35]","[127, 96, 32, 127]",175.00007291669704,95.5,95.5
13.79642282291669,0.08214282291666666,['note_off'],9,[40],[0],175.00007291669704,-95.5,0.0
13.88213707291669,0.08571424999999999,['note_off'],1,[35],[0],175.00007291669704,0.0,0.0
13.885708500000023,0.003571427083333333,['note_on'],1,[40],[96],175.00007291669704,96.0,96.0
13.96785132291669,0.08214282291666666,['note_off'],0,[40],[0],175.00007291669704,-96.0,0.0
14.05356557291669,0,"['note_off', 'note_off']",0,"[83, 62]","[0, 0]",175.00007291669704,0.0,0.0
